recording_id,lat,lon,ndvi_raw,naturalness_raw,nightlights_raw,hfi_raw,road_impact_raw,ndvi_norm,naturalness_norm,nightlights_norm,hfi_norm,road_impact_norm,raw_hqi,hqi
795763,43.3996,3.6759,0.4187397928739458,0.45823120326320405,24.35186693839291,0.7690491249806901,60563.17868702806,0.47609199441943995,0.40975194834674983,0.06492162170862262,0.7950830153771167,0.5728320594279955,0.05573560282142783,0.3816794244948821
795227,47.4607,4.4191,0.790714371768218,0.6752951589157195,0.4403044568913679,0.4786404552789488,0.0,0.8990136325175331,0.6463181085055983,0.001173843445319367,0.45498458317334495,0.0,0.3628011607165939,0.7983707767935039
792451,48.1362,7.0875,0.6962148177850233,0.9229737215778562,0.5148907343200035,0.43585895560993826,134.9990233003236,0.791571058648872,0.9162494582154572,0.0013726890656624218,0.40488304529673863,0.001276877637772601,0.40539899977710536,0.8561765147108238
783633,52.3087,13.7614,0.5606974001252951,0.6369885625890054,0.8997594650914581,0.5514934781047465,982.4022438594621,0.6374926578134051,0.6045698395471506,0.0023987419021794013,0.5403029687084818,0.009291974310741297,0.2599358661130269,0.6587814363061864
770768,52.0747,4.7632,0.5938252058410425,0.44611627256892256,16.980066948848787,0.7405064165917392,52904.670388113664,0.675157774342461,0.3965485464907332,0.04526854084038443,0.7616565671106053,0.5003946613897519,0.12834280955177874,0.48020820566618067
767786,47.4736,4.4438,0.5899776894181585,0.6596193286515885,0.6183152164301605,0.45753385568574323,11329.547649558071,0.6707832873734526,0.6292338765254909,0.001648416800211588,0.43026658340366064,0.10715963483392962,0.2829578209894241,0.6900224832531675
729993,52.2362,13.8762,0.619957482870102,0.6842304060435141,1.2439385982716982,0.5190308933336348,6494.9387959126825,0.7048692278541924,0.6560561467567605,0.00331631703269643,0.5022859418846063,0.06143186746435319,0.2933254636097823,0.7040914887555716
724068,42.6644,2.5014,0.682537911498783,0.9195620758665246,0.5141828620875323,0.3449411951005458,4426.3765936694,0.7760209110342553,0.9125312917270324,0.001370801891532783,0.2984089932635154,0.041866534665536116,0.41171693340764715,0.8647500204022117
718274,48.0014,-2.0948,0.6649770096152157,0.5532779813989712,1.480046369270388,0.6568216161003242,44450.7258432308,0.7560548009491111,0.513338245166306,0.003945775933322906,0.6636530554535804,0.4204336922180236,0.21277051884980586,0.5947775393290612
718046,47.8589,-2.2364,0.7249701531736382,0.5956334742333457,0.6290141536916402,0.5970698238627332,19407.559455255083,0.8242648346127122,0.5594991854815364,0.001676939966806219,0.5936775589154055,0.18356487377711284,0.2794107375458144,0.6852090518577182
716880,51.4279,5.4685,0.485494099798536,0.4144448365516138,22.318343482613095,0.8556192575799787,93794.31644867078,0.5519892262103119,0.36203157667504665,0.05950028621653321,0.8964655478026428,0.8871461607321679,0.021020156544935387,0.33457018061302535
716109,42.278,8.8312,0.4594176413994167,0.8130177776386145,0.40899743581324033,0.11739140385450264,0.0,0.5223412364612948,0.7964144751748421,0.0010903795127839256,0.031924775245657795,0.0,0.3507991975426935,0.782083980255814
715983,51.9892,4.4694,0.4498972772277227,0.26284124518918345,24.816399742378795,0.86631568858004,102278.52340224417,0.5115169268465035,0.19680709540596725,0.06616005747405751,0.9089921690534231,0.9673933645149134,-0.04366332139887347,0.24679398688899426
715846,48.2128,-3.0134,0.7482554045893718,0.7300986715139244,0.6027659535257346,0.4945322607756669,13176.498735216099,0.8507393230079717,0.7060454662771888,0.0016069627561876565,0.4735955225088407,0.12462887632681167,0.3479095549114439,0.7781627033013786
712879,44.0632,1.9509,0.639187138973836,0.6752769655164318,2.308303358852864,0.5468878086296902,37630.22552901348,0.7267326511118494,0.6462982805125224,0.006153893573388524,0.5349092558784754,0.3559225267537308,0.2625349456898633,0.6623084159877483
711367,52.1283,5.8665,0.6090120229684828,0.9908773184558587,1.0117861713104226,0.5405625426852879,7294.284134923726,0.6924246359546865,0.9902538829764195,0.0026974030052812807,0.5275017186545609,0.06899241244674428,0.36872688188659597,0.8064120458456187
711263,47.52,5.1814,0.5717606255321415,0.4420402597466496,0.7809314314714484,0.669188426469588,23323.769959832003,0.650071144831578,0.3921063225423825,0.00208194858745842,0.6781358628100812,0.22060604263786887,0.16885055068227825,0.53517765761622
710918,51.9892,4.4694,0.41995094803598015,0.26284124518918345,24.51476955450926,0.86631568858004,102278.52340224417,0.4774690340188695,0.19680709540596725,0.06535591703577788,0.9089921690534231,0.9673933645149134,-0.053716861159507745,0.23315122243516748
709335,42.7053,2.515,0.5642612550665894,0.8513583887287032,0.4416061062223518,0.29924377514342776,11239.253104801297,0.6415446319407677,0.8381998149677177,0.0011773136180858825,0.2448926127121533,0.10630559098832126,0.3544134295948874,0.7869885330544835
699177,47.467,4.4459,0.7765876637903486,0.6920265319544102,0.9392093971996366,0.44738919779556957,7805.629562048699,0.8829520766534371,0.6645527189550854,0.002503914683191937,0.41838614523618056,0.07382893292749351,0.3603822047199876,0.7950882267990144
694592,51.94,5.9038,0.4681648009587666,0.5834888190842512,7.822435937281212,0.7839158461450971,40292.017034888995,0.5322864404065277,0.5462633885642726,0.020854467874881575,0.8124934754891315,0.38109887223516775,0.1320969771411637,0.48530265253381194
682783,46.812,1.2854,0.48367532896510795,0.8074845022048914,0.3643845980839891,0.2569339218490324,0.0,0.549921349576148,0.790384060228601,0.000971442521967822,0.1953434212676488,0.0,0.33307661823545376,0.7580342444652748
659797,42.6767,2.4973,0.6892361066048668,0.9666159482698276,0.35272611861369035,0.3049328565983146,0.0,0.7836365165280135,0.96381273954545,0.0009403612337945865,0.2515551124421845,0.0,0.43812280073168,0.9005830739015747
659796,42.6767,2.4973,0.6892361066048668,0.9666159482698276,0.35272611861369035,0.3049328565983146,0.0,0.7836365165280135,0.96381273954545,0.0009403612337945865,0.2515551124421845,0.0,0.43812280073168,0.9005830739015747
659768,50.4674,3.6782,0.7859426454601711,0.7729107456627801,3.2976087921247332,0.5841801617029097,2474.83884431487,0.893588352347168,0.7527040096515839,0.008791363351605042,0.5785824383162357,0.02340806844481126,0.36536606285480894,0.8018513773135119
653264,51.9892,4.4694,0.47417888031450195,0.26284124518918345,28.018077903777225,0.86631568858004,102278.52340224417,0.539124231043566,0.19680709540596725,0.07469567155871565,0.9089921690534231,0.9673933645149134,-0.03708825295668636,0.25571642735874667
650119,44.6377,1.6884,0.7401912650095387,0.9935702666665962,0.29827349709373213,0.21018306835406073,0.0,0.8415706880676683,0.9931887802780269,0.0007951915634647915,0.14059336165628195,0.0,0.47952035892867195,0.9567600174350944
649523,54.0372,13.4249,0.7745944089456868,0.9662245285773396,1.5809792594731196,0.3094210161793525,0.0,0.880685818011362,0.963386152582248,0.004214861130456959,0.25681120909576927,0.0,0.46568762995851376,0.9379888514988504
649165,46.203,6.1061,0.5850706113537117,0.5327988816639182,20.418656766649,0.8652951578492103,50425.619358507785,0.6652041171531109,0.49101919190263515,0.05443575696911544,0.9077970225657943,0.4769467523218549,0.12756465311071438,0.4791522387842236
647427,51.9892,4.4694,0.4531786481589333,0.26284124518918345,28.018077903777225,0.86631568858004,102278.52340224417,0.5152477268747213,0.19680709540596725,0.07469567155871565,0.9089921690534231,0.9673933645149134,-0.04425120420733972,0.24599622342723687
644945,46.7976,1.3054,0.6754913208310848,0.8594850563922105,0.3807630061061188,0.22901229312022525,0.0,0.7680091923919533,0.8470566265846616,0.0010151070513647763,0.16264432118569916,0.0,0.41756724477562357,0.8726889575203967
644789,51.9892,4.4694,0.4430485985730926,0.26284124518918345,30.450650025156225,0.86631568858004,102278.52340224417,0.5037302270025691,0.19680709540596725,0.08118086332830944,0.9089921690534231,0.9673933645149134,-0.049003492522904174,0.23954731571417592
642636,52.35,9.4847,0.732595364259678,0.4110080987840123,0.9053994907316542,0.766025170557871,0.0,0.8329344237360815,0.3582860637237583,0.0024137781050284917,0.791541653615043,0.0,0.2202378393885019,0.604910775744911
641390,52.3139,9.4218,0.6302558823529412,0.7733739937799599,1.310479300095556,0.59228747586794,12819.545784970825,0.7165781354683034,0.7532088784952048,0.003493713298985319,0.5880769373604344,0.12125266493829526,0.30224011050660043,0.7161887630189655
